source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
"政府新聞網,Journesis",,2019-12-20 04:07:18,【必定追究】楊潤雄局長話，教師嘅言行會直接影響學生嘅個人發展同成長，所以社會對教師操守有高要求；如果教師發表涉及仇恨、富挑釁性、歧視性嘅不當言論，局方一定會追究。 新聞速遞： 【教師勿播仇恨言論】：http://bit.ly/2MeWCjD 【教局嚴厲跟進教師違法情況】：http://bit.ly/2SnkMN5 #教師 #社交媒體 #不當言論 #仇恨 #挑釁 #歧視 #違法行為 #學生 #青年 #教育局 #楊潤雄【#當執法者犯法 #就會變咗無犯法】12月初一名 #休班警 準備外遊在機場過關時，被搜到袋中有 #伸縮警棍，雖然機場保安有報警，但最終獲同袍放生，繼續旅程。而警察 #公共關係科 高級警司 #江永祥 更在其後的記者會中指「同事只係 #一時大意」，並且以「已經作出訓示」作結。 但有一名90後前機場地勤朱先生向《#蘋果日報...,464,290,4,9,,1,160,159 Comments,2486300864925955,/story.php?story_fbid=2486300864925955&id=1539066899649361
政府新聞網,,2019-12-20 03:48:12,【保護學生】楊潤雄局長話，教育局再次發信畀學校，指示校方要按既定機制處理學生嘅違規行為；至於教師方面，如果涉及嚴重違法事件而被捕，應該立即停職。佢話，局方會更嚴厲跟進每宗教師被判罪、被捕同被投訴嘅個案，亦會按情況根據教育條例取消個別教師嘅註冊。 新聞速遞： 【教局嚴厲跟進教師違法情況】：http://bit.ly/2SnkMN5 【教師勿播仇恨言論】：http://bit.ly/2MeWCjD #學校 #訓輔機制 #學生 #違規行為 #教師 #違法行為 #專業操守 #法律責任 #教育條例 #教師註冊 #資助則例 #不當行為 #停職 #投訴 #校本教材 #教育局 #楊潤雄,478,324,2,14,,1,137,136 Comments,2486284821594226,/story.php?story_fbid=2486284821594226&id=1539066899649361
政府新聞網,,2019-12-20 02:09:05,【大學站重開】聽日東鐵線列車會由頭班車開始停靠大學站 🚉，而總站設喺馬料水公共運輸交匯處嘅巴士 🚌 、專線小巴路線，都會回復正常服務。運輸署預計附近嘅交通會比較繁忙，呼籲市民盡量使用公共交通工具，同留意最新交通消息 📢 新聞公報：https://bit.ly/2Z8NmCV 運輸署特別交通消息：http://bit.ly/2Kg63il #港鐵 #東鐵線 #大學站 #馬料水 #公共運輸交匯處 #巴士 #專線小巴 #運輸署,119,79,3,1,1,1,34,54 Comments,2486221121600596,/story.php?story_fbid=2486221121600596&id=1539066899649361
政府新聞網,,2019-12-19 23:26:33,【現場直播】楊潤雄局長見記者 #教育局 #楊潤雄 #FacebookLive,136,64,1,5,,,66,95 Comments,790938184758196,/story.php?story_fbid=790938184758196&id=1539066899649361
"政府新聞網,青年發展委員會 Youth Development Commission",青年發展委員會 Youth Development Commission,2019-12-14 22:51:21,"【青年宿舍】小小空間 🏠，享受自住生活，仲有機會識多啲朋友仔添 🤝 有興趣嘅就即刻 👀 下申請資格啦 👇🏻～1 人申請得，孖住朋友仔一齊申請都得！ 知多啲：https://bit.ly/2S08YQE #大埔 #青年宿舍 #PH2 #1月4日截止申請 #在職青年 #住宿 #人際網絡 #理財 The Hong Kong Federation of Youth Groups (HKFYG) 香港青年協會 青年發展委員會 Youth Development Commission【#青年宿舍計劃】 啱啱出嚟做嘢，想試吓自立生活但係租金好貴？ 擔心一個人住無friend好孤獨？ 「青年宿舍計劃」下嘅第一個項目幫到你！呢度唔單止滿足到你嘅住宿要求，仲提供完善生活空間，幫助你建立人際網路，實踐個人發展目標同財務規劃！ 懶人包已經準備好，想知道更多細節，click 入網站了解返詳情啦~ 詳情：https://ph2.hkfyg.org.hk/ #青年宿舍 #彼此成長 #PH2 #香港青年協會 ================================= 想睇同你最貼身、最新又最fun嘅資訊，就梗係要Like YDC Facebook專頁並設定為""搶先看/See First""，再follow埋YDC Instagram啦！Instagram(@youthdevelopmentcommission)啦！ 👉Instagram：http://bit.ly/ydcgovhk 👉Facebook：YDCgovhk 👉網址：www.ydc.gov.hk/",61,33,,,1,1,26,28 Comments,2486047228284652,/story.php?story_fbid=2486047228284652&id=1539066899649361
"政府新聞網,勞工及福利局 Labour and Welfare Bureau",勞工及福利局 Labour and Welfare Bureau,2019-12-19 20:05:31,【同你傾💬】對勞工、福利議題有意見，留個言畀羅致光局長，12 月 23 號 8⃣ 點鐘喺 Facebook 逐一解答 📣 留言講意見：http://bit.ly/2MdcnI1 #同你傾 #社區對話 #對話總比對立好 #勞福 #勞工市場 #青年就業 #貧窮線 #扶貧 #安老 #助弱 勞工及福利局 Labour and Welfare Bureau #羅致光 #FacebookLive【同你傾 – 勞福】 特首早前預告多位局長會就各自政策範疇進行Facebook Live. 嚟緊12月23日星期一晚上8時，勞工及福利局長羅致光博士就會喺呢個「勞福天地」 Facebook Page同大家live chat啦！ 前幾日隔籬商務及經濟發展局嘅邱騰華局長同大家講完香港經濟面對內憂外患嘅問題，究竟對本地勞工市場及青年就業又有咩影響？會唔會多咗人跌落貧窮線？喺福利範疇又點樣解決扶貧、安老同助弱等問題呢？  想知道答案，大家下禮拜一8點記住要準時嚟勞福天地同我地FB Live。 歡迎大家喺呢個post度留言，局長將會到時回應，到時見！ #同你傾 #講勞福 #羅致光 #對話平台 #對話總比對立好,62,30,2,,,,30,22 Comments,2486038731618835,/story.php?story_fbid=2486038731618835&id=1539066899649361
政府新聞網,,2019-12-19 03:06:07,【既難過亦擔憂】楊潤雄局長向全港中小學發信，話即使政府已撤回修訂同承諾檢討，暴力事件仍不斷發生，學校仍然喺危險邊緣。佢話教育局會嚴肅跟進涉及教師專業操守嘅個案，若情節嚴重會考慮取消有關教師嘅註冊，又呼籲學生要三思而後行，唔好參與暴力同違法行為，以免斷送前途。 教育局局長致函全港中小學：http://bit.ly/2MajalI #教育條例 #教師 #專業操守 #失德 #暴力 #違法行為 #法律責任 #中學 #小學 #學生 #家長 #家校合作 #教育局 #楊潤雄,288,131,7,3,2,2,143,133 Comments,2485321101690598,/story.php?story_fbid=2485321101690598&id=1539066899649361
政府新聞網,,2019-12-19 02:37:47,【綠置居2019】柴灣蝶翠苑同青衣青富苑有 3⃣6⃣9⃣6⃣ 個單位畀你揀！周五開始派表喇，心動不如行動 💪🏻 新聞速遞：https://bit.ly/2sL3Jty 查詢電話：2712 8000 接受申請日期：2019年12月27日至2020年1月9日 #綠置居 #柴灣 #蝶翠苑 #青衣 #青富苑 #房委會,84,53,,,,,31,16 Comments,2485304418358933,/story.php?story_fbid=2485304418358933&id=1539066899649361
政府新聞網,,2019-12-18 23:35:13,【粉嶺車禍】羅智光局長對社署二級工人鄭燕生喺車禍中不幸殉職深感哀痛，並代表公務員隊伍向家屬致以最深切慰問。公務員事務局已聯絡社署，盡力協助鄭燕生嘅家人渡過悲哀同艱難嘅時刻。 新聞公報： 【公務員事務局局長哀悼因公殉職二級工人】：http://bit.ly/2rbwLC6 【勞工及福利局局長對社署員工及交通意外其他死傷者表示悲痛】：http://bit.ly/2r6XeR7 社署 24 小時情緒支援熱線：2343 2255 #粉嶺公路 #巴士 #交通意外 公務員事務局 Civil Service Bureau #羅智光 勞工及福利局 Labour and Welfare Bureau #羅致光 #社會福利署,142,44,2,,,59,37,41 Comments,2485200328369342,/story.php?story_fbid=2485200328369342&id=1539066899649361
政府新聞網,,2019-12-18 23:09:22,【多一個選擇】新專利制度下，可以直接喺香港申請標準專利保護，真係好方便呀 🤩！透過電子系統遞交申請仲會有特惠收費，比用紙張提交申請嘅費用可以慳約 28% 添 👍🏻～ 新聞速遞：http://bit.ly/36L6bi4 知多啲：http://bit.ly/36OWEXl #新專利制度 #原授專利制度 #專利保護 #知識產權 #實質審查 #短期專利 #公信力 #成本效益 #電子處理系統 #創科 #知識產權署,54,34,4,,,,16,26 Comments,2485184905037551,/story.php?story_fbid=2485184905037551&id=1539066899649361
"政府新聞網,香港中央圖書館資訊分享 Information Sharing of Hong Kong Central Library",香港中央圖書館資訊分享 Information Sharing of Hong Kong Central Library,2019-12-16 04:38:18,【周末開卷】去圖書館除咗睇書借書 📚 仲可以參加好多唔同嘅活動！今個星期六東涌公共圖書館約定你～ 知多啲：http://bit.ly/2tsxaAI #FUN遊東涌公共圖書館 #閱讀 #聖誕故事劇場 #聖誕節裝飾紮作工作坊 #長者健體操 #快樂照相亭 #棋遊香港 #蓋印章換禮物 #東涌 #康文署 #香港公共圖書館 香港中央圖書館資訊分享 Information Sharing of Hong Kong Central Library其他公共圖書館推廣活動 【FUN遊東涌公共圖書館】 日期：2019年12月21日(星期六) 時間：上午9時至下午8時 地點：東涌文東路39號東涌市政大廈東涌公共圖書館及一樓平台 故事分享會、故事劇場、健體操、紮作工作坊、照相攤位、電子資源推廣、書籍展覽、巨型圖版遊戲及蓋印章換禮物活動 https://www.hkpl.gov.hk/tc/extension-activities/event-category/166869/fun-day-in-tung-chung-public-library,48,33,,,,1,14,37 Comments,2485104225045619,/story.php?story_fbid=2485104225045619&id=1539066899649361
"政府新聞網,商務及經濟發展局 CEDB",商務及經濟發展局 CEDB,2019-12-18 04:06:08,【繼續同你傾經濟】邱騰華局長知道好多網民都關心政府支援中小企同初創企業嘅措施～尋晚嘅 Facebook live chat 回應唔晒嘅問題，佢喺呢度繼續解答～ #同你傾 #經濟 #中小企 #初創企業 #撐企業 #保就業 #對話平台 #對話總比對立好 商務及經濟發展局 CEDB #邱騰華【繼續同你傾經濟】感謝大家尋日同 Edward局長喺 Facebook live chat，當中有唔少關於中小企嘅留言局長未能一一回應，但都希望跟進。唔少網民問道，中小企支援計劃可否簡化，申請方便啲，批錢快啲？初創企業走出香港，政府可否幫多啲？其實過去幾個月我哋已經推出唔少相關措施幫助企業，希望呢個 post 可以解答到呢啲問題。 💡了解更多關於最新中小企基金優化措施 ~ bit.ly/38Pdhnz 🔎 中小企支援計劃詳情 ~ 中小企業市場推廣基金 www.emf.tid.gov.hk BUD專項基金 www.bud.hkpc.org 中小企融資擔保計劃 bit.ly/34aML5M 🛎 即將推行「一站式」服務的中小企中心 ~ 貿發局中小企服務中心: www.hktdc.com/smecentre  生產力局 SME One: www.smeone.org 香港科學園 TECone: tecone.hkstp.org 工貿署 SUCCESS: www.success.tid.gov.hk,118,53,,1,,1,63,53 Comments,2484564055099636,/story.php?story_fbid=2484564055099636&id=1539066899649361
政府新聞網,,2019-12-18 05:38:07,【長遠目標】陳帆局長講講嚟緊 10 年嘅房屋供應目標 🌇 新聞速遞：http://bit.ly/2M8g0iq #長遠房屋策略 #周年進度報告 #房屋供應 #公私營房屋 #公屋 #綠置居 #私樓 #土地供應 運房點線面 #陳帆 發展局 Development Bureau,99,58,1,,1,,39,32 Comments,2484461791776529,/story.php?story_fbid=2484461791776529&id=1539066899649361
政府新聞網,,2019-12-18 05:08:13,【更新】跨部門援助站已停止運作。 ============================== 【粉嶺車禍】多區民政事務處設立咗跨部門援助站，為市民提供協助。 新聞公報： https://bit.ly/2QaNqyf https://bit.ly/2r3nn3d 警方查詢熱線：3661 7297 / 3661 7298 #粉嶺公路 #巴士 #交通意外 #跨部門援助站 #查詢熱線 #民政事務處,163,85,1,1,,52,24,70 Comments,2484437208445654,/story.php?story_fbid=2484437208445654&id=1539066899649361
政府新聞網,,2019-12-18 04:21:12,【保持警覺】羅致光局長話，如果整體經濟，特別係消費市道繼續顯著轉弱，失業率可能會以更快嘅速度上升，當中同消費、旅遊相關行業嘅就業情況將會特別嚴峻。政府會適時推出措施，刺激經濟、紓解民困，同市民一齊抵禦經濟下行嘅風浪。 新聞速遞：https://bit.ly/2sB0KDU #經濟 #勞工市場 #失業率 #零售業 #住宿 #膳食服務業 #消費 #旅遊業 #撐企業 #保就業 #紓民困 #紓困措施 勞工及福利局 Labour and Welfare Bureau #羅致光,59,29,5,,,2,23,32 Comments,2484395478449827,/story.php?story_fbid=2484395478449827&id=1539066899649361
政府新聞網,,2019-12-18 03:46:55,【選舉電子化】政府多年嚟都積極研究將選舉唔同環節電子化，選舉電子化嘅方向係點？有咩好處同要先考慮咩因素？聽聶德權局長講講。 新聞速遞：http://bit.ly/36KbwX4 #選舉 #電子選票 #電子投票 #電子點票 #資訊科技 #安全風險 #私隱保障 #政制及內地事務局 #聶德權 #選舉事務處,94,45,,4,,,45,40 Comments,2484353375120704,/story.php?story_fbid=2484353375120704&id=1539066899649361
政府新聞網,,2019-12-18 03:44:40,"【全力抗流感】流感疫苖訂購劑量 ⬆ 應變措施 ✅ 普通科公私營協作計劃 level 🆙～為應對流感，政府除咗喺預防方面採取多管齊下措施，亦會持續投放資源，等醫管局可以提高服務量 💪🏻 新聞速遞：https://bit.ly/2sEa4Xs #季節性流感 #應對措施 #疫苗 #疫苗接種率 #流感高峰期 #普通科門診公私營協作計劃 #食物及衞生局 #陳肇始 衞生署衞生防護中心 Centre for Health Protection, DH 醫院管理局 Hospital Authority",45,23,,,,,22,27 Comments,2484371601785548,/story.php?story_fbid=2484371601785548&id=1539066899649361
"政府新聞網,香港警察 Hong Kong Police,雨傘手繩",香港警察 Hong Kong Police,2019-12-18 03:11:29,"【粉嶺車禍】警方設立咗查詢熱線，市民可以致電 3661 7297 或 3661 7298，同警方聯絡。 #粉嶺公路 #巴士 #交通意外 香港警察 Hong Kong Police【粉嶺公路巴士意外 • 查詢熱線】 就粉嶺公路致命交通意外，警方設立熱線電話，如市民有任何查詢，可致電3661 7297 或3661 7298與警方聯絡。 Regarding the fatal traffic accident occurred at Fanling Highway, Police set up an enquiry hotline.  Members of public may call 3661 7297 or 3661 7298 for any enquiry.死黑警專登撞人。撩事鬥非正衰格。",49,22,,,,,27,60 Comments,2484368715119170,/story.php?story_fbid=2484368715119170&id=1539066899649361
政府新聞網,,2019-12-18 02:39:38,【粉嶺車禍】林太對粉嶺公路嘅交通意外造成多名乘客傷亡感到好悲痛。佢對傷者同死傷者家屬表示慰問，亦已經指示有關部門同醫管局為傷者同死傷者家屬提供一切適切協助。 新聞公報： 【行政長官會見傳媒開場發言和答問內容】：http://bit.ly/2ErOGHI 【行政長官對粉嶺公路嚴重車禍感到震驚及悲痛】：http://bit.ly/2S3rG9Z 【運輸署十分關注粉嶺公路嚴重巴士意外】：http://bit.ly/2M873ph #粉嶺公路 #巴士 #交通意外 #行政長官 林鄭月娥 Carrie Lam #社會福利署 #民政事務總署 醫院管理局 Hospital Authority,297,54,,1,2,87,153,130 Comments,2484327895123252,/story.php?story_fbid=2484327895123252&id=1539066899649361
